post_id,date,id,username,text,emoji,emoji_flag,pos,neg,neu,compound
2711873141163998016,2021-11-21 14:40:14,17933239015829484,angelaluik,好感動💘,💘,1,0.677,0.0,0.323,0.6369
2711873141163998016,2021-11-21 14:40:25,17908967000245938,adat357949,讓我們堅信這個世界，是充滿愛和力量的一家人👏❤️🙌,👏❤🙌,1,0.457,0.0,0.543,0.6369
2711873141163998016,2021-11-21 14:40:46,17855089271660555,ged75886300,一直看到影片最後，不放棄的墨真的太帥、太棒了！和媽媽一樣感動到想哭了,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:40:59,17899340588295294,anna1117007,好棒👏👏👏,👏👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:41:05,17851813202669715,1002npuj,太棒了🥺😭❤️,🥺😭❤,1,0.341,0.252,0.407,0.2732
2711873141163998016,2021-11-21 14:41:05,17914231379143838,ninnnng.hsu,看到泛淚😭😭墨好棒👏,😭😭👏,1,0.0,0.508,0.492,-0.7351
2711873141163998016,2021-11-21 14:41:39,17914124714127823,han__930,墨墨超棒的👏👏🥺🥺,👏👏🥺🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:25:28,17918750890964165,maria17jk,😭😭😭😭😭,😭😭😭😭😭,1,0.0,0.608,0.392,-0.9382
2711873141163998016,2021-11-21 14:25:28,17932907887734353,fm884403,感動的一刻❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:25:35,17920391638907123,yang_ruru,一開始很心疼，在螢幕的另一端不自覺的也在幫墨加油；直到墨成功的那一刻，好感動，眼眶含淚（不誇張），謝謝你們，謝謝暖男墨墨❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:25:38,17892051902384357,wowo_0421,天啊墨爬上去的時候我笑了😍太棒了,😍,1,0.5,0.0,0.5,0.4588
2711873141163998016,2021-11-21 14:25:38,18137182651222032,pink_karen0729,直接看哭😭😭超級無敵無敵感動，還有他跟媽媽說的那句話真是太催淚了天啊😭😭,😭😭😭😭,1,0.0,0.608,0.392,-0.9081
2711873141163998016,2021-11-21 14:25:42,17930085721871977,jasmine_092e,我也哭了！！,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:25:46,17893577510358536,rapunn24,@chihua_1026 真的好愛他們家💗,💗,1,1.0,0.0,0.0,0.7096
2711873141163998016,2021-11-21 14:25:52,17976175573450903,_lynn0409_,好棒 超棒 墨墨好可愛,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:25:58,17945721010566955,wendywenb,超～～～感動的說！！🥺 墨墨好棒耶～～ 香港🇭🇰粉絲wen❤️,🥺❤,1,0.583,0.0,0.417,0.6369
2711873141163998016,2021-11-21 14:26:20,17854748204661665,aiyo1114,好棒好棒 幫墨拍拍手1000次，永遠不要放棄,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:26:20,17859565535646229,the._.sues.2,"天數還剛好是墨墨的生日😍
希望明天要滿18歲的我之後也都能永不放棄✨",😍✨,1,0.639,0.0,0.361,0.6486
2711873141163998016,2021-11-21 14:26:37,17925682153937123,tung_emma,看了真的很感動耶！我也莫名含淚了😢,😢,1,0.0,0.756,0.244,-0.4767
2711873141163998016,2021-11-21 14:26:44,17927603992823128,tingxuan_wuu,我眼眶也濕了，真的是從白天堅持到太陽下山耶⋯真不簡單👏替墨墨感到驕傲,👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:26:44,17988431563407597,amberger_23,墨墨長大了🥺🥺🥺,🥺🥺🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:27:04,17955018295553587,jeanlittlegirlbigtalk,好感動喔！,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:27:24,17949615757579442,coco900421,@zhxinci 還我眼淚 好好笑,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:27:36,17919446866942983,haha__jun,真的好棒😍😍,😍😍,1,0.5,0.0,0.5,0.7184
2711873141163998016,2021-11-21 14:27:51,18266742130005967,zeboy0624,開心耶，真的,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:27:58,17914747712029330,_joey.l.a.m,校草好有毅力呢😮😮😮（又愛他多一點了）,😮😮😮,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:28:03,18013775107356319,christie97530,我也感動到流淚~墨真的好棒👍,👍,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:28:21,17883678362535334,liu_425,墨超棒😭😭😭😭,😭😭😭😭,1,0.0,0.608,0.392,-0.9081
2711873141163998016,2021-11-21 14:28:21,17910057065192495,rong__0319,墨墨🥺🥺❤️,🥺🥺❤,1,0.457,0.0,0.543,0.6369
2711873141163998016,2021-11-21 14:28:52,17898496787408723,irish11182015,@yichengyo 看到感動哭🥺💕,🥺💕,1,0.589,0.0,0.411,0.6486
2711873141163998016,2021-11-21 14:28:55,17895661139515092,wu_pj.615,好感動哦 ～～～ 看到哭了 我懂媽媽為什麼會開心到哭～～ 墨真的好棒～～,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:29:22,17907822818264298,vegetable152,@qqq.77 很勵志的影片,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:29:45,17914125578052750,acoustic_josh,超有決心跟毅力耶👏👏棒！,👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:29:51,17922755497968589,julieant09,爬到天黑了😂很放電,😂,1,0.437,0.218,0.345,0.4404
2711873141163998016,2021-11-21 14:29:52,17915118326109760,vicky__0121,努力不放棄的精神🥺 墨墨好棒！,🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:29:56,18187904968151451,loragepassera,無敵的信任支撐起了無敵的耐心和愛❤️❤️❤️偶也跟著一起哭了😭😭😭😭,❤❤❤😭😭😭😭,1,0.35,0.344,0.306,0.296
2711873141163998016,2021-11-21 14:30:03,17914670468029327,abby.dayday,真的一起看到哭啊😭 好感人,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:30:03,18097770802286524,chichi_1209,@pai1943 🥺🥺😭😭😭好正向好感動,🥺🥺😭😭😭,1,0.0,0.482,0.518,-0.8519
2711873141163998016,2021-11-21 14:30:04,17937683509735880,shiashia_he,"我居然哭了哈哈哈哈哈
好感動喔救命",,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:30:26,17915062499114916,transjoy22,"墨的努力、妳的鼓勵、金該的建議，這些都讓我好感動。
看到墨表達對妳的感謝，我直接掉眼淚😭",😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:30:43,17921816668995975,dear.dalbyeol,好感動 墨墨太棒了！！！,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:30:46,17942099911613700,beultimatelongisland,@mika33_wu 好感動喔😢,😢,1,0.0,0.756,0.244,-0.4767
2711873141163998016,2021-11-21 14:31:07,18183497638194122,yj_214,真的好感人 墨好棒 ♥️,♥,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:31:10,17941307458714569,sean2220,永不放棄的墨好動人👏👏👏,👏👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:31:16,17923817491962210,natabaaa,超棒的！！！👏👏感動到要落淚～,👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:31:18,17932369420831332,sandylin_1112,永不放棄的精神😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:31:24,17891183048391642,it_aaaalice,好感動 。墨太棒了😢😢,😢😢,1,0.0,0.756,0.244,-0.7351
2711873141163998016,2021-11-21 14:31:26,17909934995194197,kai.linggx,😭😭😭😭❤️❤️❤️,😭😭😭😭❤❤❤,1,0.35,0.344,0.306,0.296
2711873141163998016,2021-11-21 14:31:28,17892653819379763,lifverna,@yennn1008,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:31:34,18011326675360395,chih_sian_fang,太厲害了👍🏻👍🏻👍🏻不放棄👏,👍🏻👍🏻👍🏻👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:31:51,17917724825099538,cha_cha_vegan_ice_cream,光看墨爬～我的手跟腳都冒汗了😂,😂,1,0.437,0.218,0.345,0.4404
2711873141163998016,2021-11-21 14:31:52,17907431174257542,musicalpinlingc,墨是我的偶像～覺得在你們的教育之下，他會成為一個非常棒的人！！,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:31:54,17869963031566302,seg821006,我也哭了😢,😢,1,0.0,0.756,0.244,-0.4767
2711873141163998016,2021-11-21 14:31:54,17895631835441498,guaierr,墨好棒，給孩子無限自信跟相信的爸爸媽媽也好棒ㅠㅠ看到墨對媽媽說的話阿姨也跟著含淚🥺🥺🥺,🥺🥺🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:32:03,17910299582193780,1993rrr,墨好棒🥺你們也好棒🥺❤️,🥺🥺❤,1,0.457,0.0,0.543,0.6369
2711873141163998016,2021-11-21 14:32:06,18026734249325616,nancyyu30,媽媽眼裡都是 兒子是不是要當兵障礙500了 (淚～～～）,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:32:08,17939006071690162,qqq.77,@vegetable152 眼眶泛淚是正常的嗎😂,😂,1,0.437,0.218,0.345,0.4404
2711873141163998016,2021-11-21 14:18:21,17900862698271003,miffylin0409,😢墨好棒👍🏻,😢👍🏻,1,0.0,0.341,0.659,-0.4767
2711873141163998016,2021-11-21 14:18:33,18143343070211018,yenhsuuu,偶都哭了！！！墨是最棒的！！！！,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:18:35,17935355911752908,cst1982,好感動😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:18:38,18012492850358735,wusean1995,厲害,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:18:40,17876246483599717,szhyw91,謝謝妳們分享！也謝謝墨的不放棄！💖💖💖,💖💖💖,1,1.0,0.0,0.0,0.9595
2711873141163998016,2021-11-21 14:18:42,17902097264485264,jolayuki,看完都哭了,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:18:51,17880157649585358,evawang0725,@___hj.phoebe.c 當媽後淚腺超發達😂看到孩子達成目標都很感動🥺,😂🥺,1,0.355,0.178,0.467,0.4404
2711873141163998016,2021-11-21 14:18:51,18266713423040414,empowerptclinic,超級勵志的睡前故事啊🔥🔥🔥,🔥🔥🔥,1,0.0,1.0,0.0,-0.7351
2711873141163998016,2021-11-21 14:19:09,18070252912290264,leannerain_lee,天啊看到好感動,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:19:14,18263453863008735,chengminyu,"跟著感動🥺
連五歲的墨都懂得堅持了，大人的我們怎麼能隨意說放棄",🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:19:20,17921213663008176,invincibleddie,😭😭😭,😭😭😭,1,0.0,0.608,0.392,-0.8519
2711873141163998016,2021-11-21 14:19:21,17928502294793086,eevalin,@lucien__lin 好感動啊啊啊希望我們之後也能這樣相信兒子並陪伴他,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:19:33,17910315959190749,p_chen17,墨墨精神🔥🙌😍❤️ 值得學習,🔥🙌😍❤,1,0.462,0.154,0.385,0.7003
2711873141163998016,2021-11-21 14:20:00,17846444573674459,wu06m6_studance,看到眼眶泛淚😢,😢,1,0.0,0.756,0.244,-0.4767
2711873141163998016,2021-11-21 14:20:29,17928605026789969,chia_nung_,看了腳底很痠 彷彿自己也在爬😆,😆,1,0.556,0.0,0.444,0.3612
2711873141163998016,2021-11-21 14:20:36,17939451073673165,cqbic,好感人🥺🥺（感覺今天墨很好睡😂）,🥺🥺😂,1,0.299,0.15,0.551,0.4404
2711873141163998016,2021-11-21 14:20:52,17897669393401926,sxxinyyi,好棒!👏,👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:20:59,17919413753077532,oo0402,太感人了⋯,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:21:01,17933520589824150,vivian041512,👏👏,👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:21:02,17967030847485783,pooh_lin_,天啊～～ 好感動😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:21:03,18191973892127257,cocoeva77,光看文字就覺得要感動哭,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:21:07,17939072764689271,melania_mach,🙌🏽💪🏽❤️❤️❤️❤️,🙌🏽💪🏽❤❤❤❤,1,0.545,0.0,0.455,0.9571
2711873141163998016,2021-11-21 14:21:21,17893190393362543,asdfasdf5632,看了好感動😭墨墨好棒,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:21:28,17956737196534671,pinkbobojane,看完眼睛酸酸的…😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:21:35,18047964601307199,ian_laiyen,@_yh217_ 被感動了,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:22:16,17928437680798255,tsaijoanna,很好👍🏻👏👏👏👏👏👏👏,👍🏻👏👏👏👏👏👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:22:46,18186009109145946,rachel_ko1017,天哪，我也想哭了👏,👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:22:50,17922654940987208,jeanlife11,墨墨真的好棒😭😭😭,😭😭😭,1,0.0,0.608,0.392,-0.8519
2711873141163998016,2021-11-21 14:22:52,17942163631714815,pai_0801,墨真的太棒了😭👏👏👏,😭👏👏👏,1,0.0,0.279,0.721,-0.4767
2711873141163998016,2021-11-21 14:22:56,17970279715466004,_liewyanyan_,我要哭了啦，墨太棒了🔥👏❤️❤️,🔥👏❤❤,1,0.568,0.162,0.27,0.7906
2711873141163998016,2021-11-21 14:23:11,17900260451371818,joyce2923,👏👏👏👏👏👏,👏👏👏👏👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:23:12,18264986077018199,elyse_lin,好感動,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:23:14,17890342271406358,mao47sun,❤️❤️❤️墨太棒了👏有支持自己的媽媽也很棒🥺每天都可以看到充滿愛的影片，真的很開心,❤❤❤👏🥺,1,0.643,0.0,0.357,0.9274
2711873141163998016,2021-11-21 14:23:24,17937843424697550,joan429joan,淚灑😢😍❤️這種無條件的支持❤️無法言喻的感動❤️,😢😍❤❤❤,1,0.607,0.121,0.272,0.926
2711873141163998016,2021-11-21 14:23:26,17908311320116035,bonboniris,脫鞋子抓地力較強喔😆,😆,1,0.556,0.0,0.444,0.3612
2711873141163998016,2021-11-21 14:23:37,18112894897266443,y.h.doll,墨好棒棒👏👏👏,👏👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:23:42,17842911197691498,cher6reo,@wanchiung,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:23:43,17901196322370001,rosanne__,"沒想到我居然也看哭了耶😂
感覺這是連大人都很難成功的坡吧！！",😂,1,0.437,0.218,0.345,0.4404
2711873141163998016,2021-11-21 14:23:54,17918207696090297,jasonku0107,"墨墨真的太棒了💪
看完感覺好感動喔～😭😭",💪😭😭,1,0.0,0.508,0.492,-0.7351
2711873141163998016,2021-11-21 14:23:59,17972699050433490,aaaa69362000,起雞皮疙瘩🥺🥺🥺好勵志,🥺🥺🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:24:06,17889946037432079,krystalyhchen,墨好棒！爸爸媽媽的支持也好棒👏👍😍,👏👍😍,1,0.3,0.0,0.7,0.4588
2711873141163998016,2021-11-21 14:24:22,17899811414462176,show07102000,我真被墨感動到了,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:24:59,18185489650151310,winnieintheworld,看哭 墨好棒  孩子都是天使！教會我們好多😍,😍,1,0.5,0.0,0.5,0.4588
2711873141163998016,2021-11-21 14:25:06,18203370667142660,chrisanne_tai,有洋蔥🥲眼眶好濕啊,🥲,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:25:11,18262988110041667,ziyan__chen,好感動😢😢😢😢,😢😢😢😢,1,0.0,0.756,0.244,-0.9081
2711873141163998016,2021-11-21 14:25:13,17867894387626148,rubyhsu_tw,太感人了 小墨好棒👏👏,👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:25:19,18270183193010929,joycecoffeecat,好感動💓💗,💓💗,1,0.771,0.229,0.0,0.7964
2711873141163998016,2021-11-21 14:25:20,17928072208814690,1w2e3i,@meichen_12 謝謝你沒有放棄🥺 我們都不能放棄,🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:25:21,18183253930146903,tzujung_peng,❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2711873141163998016,2021-11-21 14:25:24,17930252965755839,fun_with_oprah,Awwwwww真的太棒了寶寶,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:13:39,17945605906619619,biishang,怎麼會有跟著流淚的問題😭嗚嗚嗚嗚,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:14:02,17950515100571751,4hspinw5,❤️❤️❤️❤️❤️,❤❤❤❤❤,1,0.808,0.0,0.192,0.9719
2711873141163998016,2021-11-21 14:14:03,17911943330075257,mnxyea,太感人了😭😭😭,😭😭😭,1,0.0,0.608,0.392,-0.8519
2711873141163998016,2021-11-21 14:14:08,17916081335007112,stephenie0920,好棒喔哦哦哦哦🙌🙌🙌,🙌🙌🙌,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:14:12,17915404514116529,py.ch24,看到哭了啊！墨好棒太厲害了🥺🥺🥺,🥺🥺🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:14:12,18104900899283687,ilena.tw,墨墨真的很棒❤️❤️❤️❤️,❤❤❤❤,1,0.808,0.0,0.192,0.9571
2711873141163998016,2021-11-21 14:14:13,17926926034922632,lila.leii,"為什麼我也看到眼淚在眼眶打轉🥺✨
墨你很棒欸 希望你長大無論面對什麼困難都要記得像今天一樣 不要放棄！💪🏼",🥺✨💪🏼,1,0.247,0.0,0.753,0.3182
2711873141163998016,2021-11-21 14:14:19,17938720456731854,off_cookie,Super like❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:14:19,17976171487449771,afuhudo,太厲害了！超有毅力的👍🏻,👍🏻,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:14:20,17890520369519393,423.2.emma,我都哭了😭😭😭,😭😭😭,1,0.0,0.608,0.392,-0.8519
2711873141163998016,2021-11-21 14:14:20,18189492160182817,yiwen0813,我看到哭是正常的嗎😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:14:26,17934977404774321,fly_o626,墨真棒 🥺🥺😍,🥺🥺😍,1,0.3,0.0,0.7,0.4588
2711873141163998016,2021-11-21 14:14:26,17958706135484208,sophiesonghanlin,哭爆😢,😢,1,0.0,0.756,0.244,-0.4767
2711873141163998016,2021-11-21 14:14:45,17919662978029961,_hsuyh_917,感受到媽媽滿滿的愛❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:14:53,17978614009414253,huishanlu,真的感動🥲,🥲,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:14:58,18100121458283050,tangchiaa,"太感人了😢 墨好棒❤️
爸媽的支持給了他最大的力量",😢❤,1,0.452,0.333,0.215,0.2732
2711873141163998016,2021-11-21 14:15:01,17930752081848304,betty727,小小聲的說那句直接擊中內心,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:15:03,17983020067425202,jb_enjoylife,@color_esjs 你也有追蹤 😂,😂,1,0.437,0.218,0.345,0.4404
2711873141163998016,2021-11-21 14:15:03,18141057685233659,bo_nee00425,看完真的跟著感動,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:15:03,18190748524179088,z.yunfang,@c._.lie597 真的好感動我抓到你了,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:15:04,17923839769966444,_87411,He did it !,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:15:05,17889258923440990,kkkaiching_q,@yu_ning1024 這是什麼親友團哭哭串❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:15:09,17877150839595607,_pepeiii_,希望1000天以後還有更多的1000天😻😻,😻😻,1,0.429,0.0,0.571,0.7184
2711873141163998016,2021-11-21 14:15:09,17906109095333633,elmira_chen,超感人😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2711873141163998016,2021-11-21 14:15:18,18209689822107671,annie.cy.liu,看哭了😭💛,😭💛,1,0.408,0.301,0.291,0.2732
2711873141163998016,2021-11-21 14:15:26,18210816829108306,jan_volkens,👏 太勵志了！,👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:15:33,17925991108911345,yating_mk,❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2711873141163998016,2021-11-21 14:15:33,18139601071238295,z.yunfang,"超暖心的小影片
超級感動🥺",🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:15:36,18268426414059569,pingping0820,墨真的太棒了～有父母的全力支持，真的很好❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:15:40,17906476268332941,tomato0208,看了好感動❤️❤️當墨爬上去那一刻整個噴淚☺️☺️,❤❤☺☺,1,0.783,0.0,0.217,0.9371
2711873141163998016,2021-11-21 14:15:46,17907626900143448,s._._._._._._._._._._4,怎麼會這麼感動🥺🥺🥺,🥺🥺🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:15:50,17890459613419941,kkkaiching_q,@lin__vvv 墨跟媽媽說的話超級懂事🥺,🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:15:52,17925956467937239,c._.lie597,@z.yunfang 真的真的,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:16:14,17920317824021192,wei_ru_23,好感動❤️好棒！,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:16:16,17951903857571867,tinnchang,"看完影片再看妳的文字我躺在熟睡的兒子旁邊已經淚如雨下：you trust me mummy thank you so much 這句整個擊中哭到不能自己ing
帶著信任的陪伴真好重要
謝謝你們分享最純粹簡單且重要的幸福❤️",❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:16:32,17930102104820878,71g,我看了也哭了 墨好厲害耶 是我就放棄了😂😂😂😂😂,😂😂😂😂😂,1,0.437,0.218,0.345,0.926
2711873141163998016,2021-11-21 14:16:51,17987404297384981,lin226318,墨好棒哦！不氣餒的精神值得學習鼓勵,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:16:52,17928360076792643,joyce_471,"從白天跑到黑夜！
墨墨好棒啊❤️",❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:17:08,17899657511290841,leetlepig,@casuallycruel_1324 我還想說是我太浮誇嗎看到哭🥲,🥲,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:17:13,17934816754748272,tung918,墨真的好棒好暖😭看到跟你說的那句直接眼睛噴淚,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:17:19,17898804272419506,winnielo_1007,好感動,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:17:25,17921774924000533,jui_1141,真的好棒😢😢😢,😢😢😢,1,0.0,0.756,0.244,-0.8519
2711873141163998016,2021-11-21 14:17:38,17961651796505792,rhealinrie,Nice job Steph! Great determination 👍🏻,👍🏻,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:17:40,17971968862459363,q____q77,😭❤️❤️,😭❤❤,1,0.542,0.2,0.258,0.743
2711873141163998016,2021-11-21 14:18:07,17923887541869337,erin776155,墨好棒😭😭😭,😭😭😭,1,0.0,0.608,0.392,-0.8519
2711873141163998016,2021-11-21 14:18:09,18177933532198102,ycc_obliviate,😭😭😭😭墨好棒！！！,😭😭😭😭,1,0.0,0.608,0.392,-0.9081
2711873141163998016,2021-11-21 14:18:12,18265225996032196,zoehoda,我也好感動😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:18:16,17851764347669878,rosayoyo_chen,相信與陪伴～然後還有燒聲的媽媽～❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:18:17,17964920599495339,chechechuang,超感動的！因為墨提到的信任那句讓我潰堤😭😭😭孩子大了之後的種種狀況，都讓我忘記要信任孩子了….我要好好反省💪,😭😭😭💪,1,0.0,0.538,0.462,-0.8519
2711873141163998016,2021-11-21 14:18:17,17970030757466651,shenyiju,馬上存起來！遇到挫折時可以看看可愛的墨,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:08:40,17893283126367196,sunone_,超感動 學到了一課😭,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:08:45,17925761398932622,hueiling1015,看到成功一刻覺得想歡呼🥳🥳🥳,🥳🥳🥳,1,0.722,0.0,0.278,0.7783
2711873141163998016,2021-11-21 14:08:48,17940477757667310,peishan1021,看完眼眶濕濕的正常嗎,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:08:49,17929386097772557,leave80256,好感動😭😭😭,😭😭😭,1,0.0,0.608,0.392,-0.8519
2711873141163998016,2021-11-21 14:08:49,17966339038490903,mango_.huang,@smallmoon_yian 我要哭了😭墨好棒！,😭,1,0.0,0.608,0.392,-0.4767
2711873141163998016,2021-11-21 14:08:54,17892401186515899,goodday_20_21,這孩子不怕失敗！一直努力💪！👍,💪👍,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:08:55,17917053457986954,hsuanyuno_o,♥️♥️♥️🥺🥺🥺,♥♥♥🥺🥺🥺,1,0.583,0.0,0.417,0.9274
2711873141163998016,2021-11-21 14:09:02,17912897930171835,sandipan37,真的很感動🥺,🥺,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:09:07,17910352181303611,dodoetin,好勵志❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2711873141163998016,2021-11-21 14:09:10,17956092541539266,hi_i_am_eliza,@152_fafa 該不會是1/3寶寶😍,😍,1,0.5,0.0,0.5,0.4588
2711873141163998016,2021-11-21 14:09:17,17903298569207806,pattyhuang92,太感人了😭😭😭有強大的後盾支持，真的才有動力不顧一切的去努力，真的太美好了❤️,😭😭😭❤,1,0.205,0.454,0.341,-0.6249
2711873141163998016,2021-11-21 14:09:21,17939444590708206,aimee_chuang,一起泛淚,,0,0.0,0.0,0.0,0.0
2711873141163998016,2021-11-21 14:09:24,17944295248591041,jiang_ya_ting,我也哭了！太喜歡你們了！超愛你們的育兒方式❤️,❤,1,0.808,0.0,0.192,0.6369
2711873141163998016,2021-11-21 14:09:35,17890760801409850,momonmolly,👏👏👏👏👏,👏👏👏👏👏,1,0.0,0.0,1.0,0.0
2711873141163998016,2021-11-21 14:09:40,17918302753965610,zijun1028,@rain._.stop 感人😢,😢,1,0.0,0.756,0.244,-0.4767
2711873141163998016,2021-11-21 14:09:45,18270601681011585,nhfhl15_niiiii_,墨的那句話直接讓我眼角泛淚啊！,,0,0.0,0.0,0.0,0.0
